condition,rt_reject,choice,session
1,NaN,1,2
1,NaN,1,2
6,0.534750000004351,0,2
3,0.460733333329699,0,2
8,NaN,1,2
2,0.475750000000517,0,2
7,0.120799999998781,0,2
5,NaN,1,2
4,2.50146666667024,0,2
3,0.473733333339624,0,2
2,0.453749999995125,0,2
1,NaN,1,2
3,0.409733333330223,0,2
4,NaN,1,2
5,NaN,1,2
8,NaN,1,2
1,NaN,1,2
7,1.86153333332913,0,2
5,NaN,1,2
6,0.410733333334065,0,2
6,0.359749999994165,0,2
3,0.340766666660784,0,2
4,NaN,1,2
2,0.36376666666456,0,2
7,NaN,1,2
6,0.830700000000434,0,2
2,0.418766666669399,0,2
1,NaN,1,2
2,0.390749999995023,0,2
2,0.449750000004315,0,2
8,NaN,1,2
9,0.412750000000415,0,2
3,0.391749999995227,0,2
7,NaN,1,2
1,NaN,1,2
9,0.235783333329891,0,2
2,0.493733333335513,0,2
5,NaN,1,2
3,0.362766666665266,0,2
5,NaN,1,2
9,NaN,1,2
3,0.456749999999374,0,2
4,NaN,1,2
8,NaN,1,2
1,NaN,1,2
3,0.349783333334926,0,2
9,NaN,1,2
5,NaN,1,2
9,0.591733333330922,0,2
4,NaN,1,2
2,0.537733333335382,0,2
3,0.332766666670068,0,2
4,NaN,1,2
3,0.336766666669064,0,2
3,0.357766666664247,0,2
1,NaN,1,2
5,NaN,1,2
1,NaN,1,2
5,NaN,1,2
4,NaN,1,2
8,2.73443333333489,0,2
6,0.846700000000055,0,2
6,0.578716666670516,0,2
4,NaN,1,2
7,NaN,1,2
9,NaN,1,2
1,NaN,1,2
7,2.30046666666567,0,2
7,NaN,1,2
4,NaN,1,2
4,NaN,1,2
8,NaN,1,2
5,NaN,1,2
7,NaN,1,2
7,1.82154999999966,0,2
1,NaN,1,2
9,NaN,1,2
2,0.454733333334843,0,2
2,0.426766666664662,0,2
9,NaN,1,2
8,NaN,1,2
2,0.421766666664553,0,2
8,NaN,1,2
7,NaN,1,2
6,0.389733333329787,0,2
5,0.384733333335134,0,2
5,0.44873333333544,0,2
4,NaN,1,2
6,0.425766666664458,0,2
8,NaN,1,2
3,0.386766666670155,0,2
8,NaN,1,2
1,NaN,1,2
9,0.407766666670796,0,2
6,1.507599999999,0,2
6,0.65173333333496,0,2
1,NaN,1,2
5,NaN,1,2
3,0.418766666665761,0,2
9,0.364766666669311,0,2
5,NaN,1,2
1,NaN,1,3
7,NaN,1,3
5,1.82863333333299,0,3
8,NaN,1,3
7,2.82345000000049,0,3
7,NaN,1,3
4,NaN,1,3
8,NaN,1,3
8,NaN,1,3
6,0.748766666666995,0,3
5,NaN,1,3
8,NaN,1,3
9,NaN,1,3
6,NaN,1,3
2,NaN,1,3
9,NaN,1,3
4,NaN,1,3
2,0.68378333333294,0,3
6,0.549800000000005,0,3
1,NaN,1,3
1,NaN,1,3
7,NaN,1,3
6,0.617766666666512,0,3
2,NaN,1,3
3,NaN,1,3
3,1.07571666666649,0,3
3,NaN,1,3
6,NaN,1,3
4,2.99643333333296,0,3
4,NaN,1,3
6,2.88544999999954,0,3
8,NaN,1,3
9,NaN,1,3
2,0.696766666666463,0,3
3,0.578816666666512,0,3
9,NaN,1,3
8,NaN,1,3
6,0.485783333333472,0,3
2,NaN,1,3
1,NaN,1,3
1,NaN,1,3
3,1.14271666666707,0,3
9,NaN,1,3
2,0.58179999999993,0,3
5,NaN,1,3
7,NaN,1,3
7,NaN,1,3
2,0.470816666667019,0,3
9,2.73248333333356,0,3
5,NaN,1,3
7,NaN,1,3
4,NaN,1,3
7,NaN,1,3
6,0.747766666667076,0,3
8,NaN,1,3
9,NaN,1,3
9,NaN,1,3
1,2.89744999999948,0,3
9,NaN,1,3
6,0.573766666666415,0,3
2,0.776750000000561,0,3
8,NaN,1,3
4,NaN,1,3
5,NaN,1,3
1,NaN,1,3
5,NaN,1,3
3,2.0305500000004,0,3
5,NaN,1,3
8,NaN,1,3
5,NaN,1,3
3,0.465783333333547,0,3
1,NaN,1,3
4,NaN,1,3
3,0.525800000000004,0,3
3,0.481766666666999,0,3
2,0.723766666665824,0,3
4,NaN,1,3
1,NaN,1,3
5,NaN,1,3
4,NaN,1,3
7,NaN,1,3
2,0.508766666667043,0,3
6,0.486800000000017,0,3
2,0.647749999999974,0,3
9,NaN,1,3
4,NaN,1,3
2,0.545766666666054,0,3
2,0.401799999999866,0,3
7,NaN,1,3
1,NaN,1,3
3,0.47079999999994,0,3
7,NaN,1,3
6,0.44279999999992,0,3
4,NaN,1,3
4,NaN,1,3
5,NaN,1,3
8,NaN,1,3
6,0.464783333333344,0,3
8,NaN,1,3
9,NaN,1,3
1,NaN,1,3
5,NaN,1,3
1,NaN,1,3
2,0.598766666670144,0,3
6,0.542783333335137,0,3
5,1.8635833333351,0,3
4,NaN,1,3
5,NaN,1,3
5,NaN,1,3
8,NaN,1,3
2,0.457799999999679,0,3
2,0.428783333335105,0,3
9,NaN,1,3
6,0.405799999999999,0,3
3,0.438783333334868,0,3
9,NaN,1,3
2,0.487799999999879,0,3
7,NaN,1,3
9,NaN,1,3
1,NaN,1,3
3,0.474800000000187,0,3
1,NaN,1,3
9,NaN,1,3
7,NaN,1,3
6,0.446800000000167,0,3
4,NaN,1,3
6,0.435783333330164,0,3
5,NaN,1,3
8,NaN,1,3
9,NaN,1,3
4,NaN,1,3
3,0.459800000000087,0,3
7,NaN,1,3
6,0.436816666664981,0,3
3,0.726749999999811,0,3
3,0.403800000000047,0,3
8,NaN,1,3
9,NaN,1,3
8,NaN,1,3
9,NaN,1,3
5,NaN,1,3
3,0.549799999999777,0,3
3,0.446783333329904,0,3
4,NaN,1,3
8,NaN,1,3
2,0.406816666665009,0,3
1,NaN,1,3
5,NaN,1,3
1,2.4085,0,3
7,NaN,1,3
6,0.439800000000105,0,3
7,NaN,1,3
1,NaN,1,3
4,NaN,1,3
8,NaN,1,3
1,NaN,1,3
5,NaN,1,3
8,NaN,1,3
4,NaN,1,3
3,0.393800000000283,0,3
7,NaN,1,3
7,NaN,1,3
1,NaN,1,3
4,NaN,1,3
6,0.483750000005102,0,3
4,NaN,1,3
3,0.487733333334745,0,3
4,NaN,1,3
7,NaN,1,3
2,0.537766666664993,0,3
2,0.461783333335006,0,3
8,NaN,1,3
9,NaN,1,3
3,0.507766666669795,0,3
4,NaN,1,3
4,NaN,1,3
5,NaN,1,3
1,NaN,1,3
1,NaN,1,3
1,2.40946666666514,0,3
8,NaN,1,3
9,NaN,1,3
3,0.434766666664927,0,3
7,NaN,1,3
6,0.463766666660149,0,3
1,NaN,1,3
8,NaN,1,3
7,NaN,1,3
4,NaN,1,3
4,2.76343333333489,0,3
5,NaN,1,3
2,0.402783333335265,0,3
9,NaN,1,3
2,0.46476666667013,0,3
2,0.490766666664967,0,3
6,0.545750000005228,0,3
9,NaN,1,3
1,NaN,1,3
1,NaN,1,3
8,NaN,1,3
5,NaN,1,3
4,NaN,1,3
5,NaN,1,3
2,0.439783333335072,0,3
5,NaN,1,3
2,0.409749999994801,0,3
6,0.448766666665051,0,3
9,NaN,1,3
3,0.400766666669824,0,3
8,NaN,1,3
7,2.47244999999498,0,3
2,0.514733333329787,0,3
3,0.348766666665142,0,3
5,NaN,1,3
3,0.444749999995111,0,3
9,NaN,1,3
6,0.402766666665229,0,3
6,0.381766666670046,0,3
9,NaN,1,3
7,NaN,1,3
8,NaN,1,3
7,NaN,1,3
9,NaN,1,3
3,0.409766666669839,0,3
7,NaN,1,3
6,0.42376666666496,0,3
7,NaN,1,3
5,NaN,1,3
3,0.346766666670192,0,3
8,NaN,1,3
1,NaN,1,3
7,NaN,1,3
5,NaN,1,3
8,NaN,1,3
8,NaN,1,3
5,NaN,1,3
6,0.488733333329947,0,3
3,0.445750000005319,0,3
6,0.443733333335331,0,3
9,NaN,1,3
1,NaN,1,3
2,0.6267499999949,0,3
4,NaN,1,3
5,NaN,1,3
9,NaN,1,3
7,NaN,1,3
1,NaN,1,3
4,NaN,1,3
4,NaN,1,3
7,NaN,1,3
9,NaN,1,3
8,NaN,1,3
6,0.416750000004868,0,3
7,NaN,1,3
3,0.435766666664676,0,3
6,0.551750000005086,0,3
8,NaN,1,3
6,0.412749999994958,0,3
3,0.432783333330008,0,3
7,NaN,1,3
7,NaN,1,3
9,NaN,1,3
9,NaN,1,3
1,NaN,1,3
9,NaN,1,3
2,0.427750000004835,0,3
2,0.525733333329754,0,3
5,NaN,1,3
8,NaN,1,3
5,NaN,1,3
7,NaN,1,3
9,NaN,1,3
5,NaN,1,3
8,NaN,1,3
4,NaN,1,3
5,NaN,1,3
3,0.458766666669817,0,3
1,NaN,1,3
6,0.805699999999888,0,3
3,0.389766666669857,0,3
9,NaN,1,3
5,NaN,1,3
6,0.474733333334825,0,3
7,NaN,1,3
8,NaN,1,3
1,NaN,1,3
1,NaN,1,3
4,NaN,1,3
3,0.422733333334691,0,3
5,NaN,1,3
9,NaN,1,3
6,0.671699999999873,0,3
3,0.42275000000518,0,3
3,0.410733333335429,0,3
4,NaN,1,3
2,0.415750000005119,0,3
9,NaN,1,3
1,NaN,1,3
4,NaN,1,3
8,NaN,1,3
1,NaN,1,3
1,NaN,1,3
6,0.49369999999999,0,3
2,0.589716666670029,0,3
7,NaN,1,3
8,NaN,1,3
6,0.505716666670196,0,3
4,NaN,1,3
4,NaN,1,3
4,NaN,1,3
6,0.481716666665307,0,3
7,NaN,1,3
8,NaN,1,3
8,NaN,1,3
3,0.361750000000029,0,3
1,NaN,1,3
2,0.4367499999953,0,3
5,NaN,1,3
2,0.473733333335076,0,3
5,NaN,1,3
2,0.377749999995103,0,3
2,0.469716666670138,0,3
3,0.409733333334771,0,3
2,0.38873333333504,0,3
6,0.476733333334778,0,3
9,NaN,1,3
1,NaN,1,3
6,NaN,1,3
9,3.17733333333535,0,3
8,NaN,1,3
2,0.46873333333042,0,3
7,NaN,1,3
1,NaN,1,3
7,NaN,1,3
3,0.399733333334552,0,3
2,0.799666666670419,0,3
4,NaN,1,3
4,NaN,1,3
4,NaN,1,3
7,3.35329999999976,0,3
4,NaN,1,3
2,0.467733333329761,0,3
9,NaN,1,3
3,0.353749999995216,0,3
9,NaN,1,3
5,0.440700000000106,0,3
2,0.676699999999983,0,3
7,NaN,1,3
2,0.362750000000233,0,3
3,0.61168333333444,0,3
2,0.380733333334774,0,3
7,NaN,1,3
3,0.423733333340351,0,3
5,NaN,1,3
8,NaN,1,3
2,0.409716666670192,0,3
3,0.410716666664939,0,3
1,NaN,1,3
6,0.459749999994528,0,3
6,0.435733333334611,0,3
3,0.375750000005155,0,3
5,NaN,1,3
1,NaN,1,3
8,NaN,1,3
9,0.357750000005126,0,3
4,NaN,1,3
5,NaN,1,3
1,NaN,1,3
8,NaN,1,3
1,NaN,1,3
6,0.49171666666507,0,3
1,NaN,1,3
7,NaN,1,3
6,0.430749999999989,0,3
3,0.466749999995045,0,3
4,NaN,1,3
9,NaN,1,3
7,NaN,1,3
7,NaN,1,3
5,NaN,1,3
5,NaN,1,3
5,NaN,1,3
9,NaN,1,3
4,NaN,1,3
8,NaN,1,3
8,NaN,1,3
1,NaN,1,3
6,0.51373333333504,0,3
4,NaN,1,3
5,NaN,1,3
6,0.461749999994936,0,3
2,0.487750000005235,0,3
8,NaN,1,3
8,NaN,1,3
5,NaN,1,3
3,0.364733333334698,0,3
8,NaN,1,3
2,0.427699999999732,0,3
6,0.432733333330361,0,3
9,NaN,1,3
3,NaN,1,3
7,NaN,1,3
4,NaN,1,3
9,NaN,1,3
1,NaN,1,3
9,NaN,1,3
4,NaN,1,3
6,0.454766666669912,0,3
7,NaN,1,3
2,0.459733333330405,0,3
6,0.402716666665128,0,3
9,NaN,1,3
3,0.607700000000477,0,3
2,0.361733333339998,0,3
6,0.428733333335003,0,3
2,0.430749999994987,0,3
3,0.39178333332984,0,3
9,NaN,1,3
4,NaN,1,3
3,0.398716666664768,0,3
9,NaN,1,3
4,NaN,1,3
6,0.492699999999786,0,3
6,0.511733333335087,0,3
1,NaN,1,3
7,NaN,1,3
1,NaN,1,3
5,NaN,1,3
2,0.402749999994739,0,3
5,NaN,1,3
7,NaN,1,3
2,0.437750000005053,0,3
6,0.549716666664608,0,3
6,0.427750000004835,0,3
1,2.92734999999993,0,3
8,NaN,1,3
2,0.483716666665259,0,3
8,NaN,1,3
3,0.384749999999713,0,3
3,0.376750000004904,0,3
9,NaN,1,3
4,NaN,1,3
4,NaN,1,3
3,0.404733333329659,0,3
2,0.338766666664924,0,3
3,0.387733333339838,0,3
8,NaN,1,3
4,NaN,1,3
1,NaN,1,3
9,1.01364999999487,0,3
9,0.826666666665005,0,3
5,NaN,1,3
9,NaN,1,3
5,NaN,1,3
1,NaN,1,3
5,NaN,1,3
7,NaN,1,3
7,NaN,1,3
3,0.447733333330234,0,3
2,0.43773333334002,0,3
4,NaN,1,3
8,2.81539999999995,0,3
7,NaN,1,3
5,NaN,1,3
2,0.418749999995271,0,3
4,NaN,1,3
7,NaN,1,3
8,NaN,1,3
7,NaN,1,3
7,NaN,1,3
5,NaN,1,3
6,0.421733333329939,0,3
8,NaN,1,3
1,NaN,1,3
5,NaN,1,3
5,NaN,1,3
8,NaN,1,3
6,0.40876666666918,0,3
1,NaN,1,3
1,NaN,1,3
4,NaN,1,3
8,NaN,1,3
1,NaN,1,3
3,0.642700000000332,0,3
8,NaN,1,3
9,NaN,1,3
3,0.419733333339536,0,3
8,NaN,1,3
2,0.391749999999774,0,3
7,NaN,1,3
7,NaN,1,3
7,NaN,1,3
2,0.44673333333958,0,3
4,NaN,1,3
2,0.484716666665008,0,3
8,NaN,1,3
5,NaN,1,3
7,NaN,1,3
7,NaN,1,3
7,NaN,1,3
4,NaN,1,3
3,0.446733333330485,0,3
5,NaN,1,3
1,NaN,1,3
3,0.413766666670199,0,3
3,0.393700000000536,0,3
3,0.394733333330805,0,3
6,0.466733333340017,0,3
6,0.39073333332999,0,3
4,NaN,1,3
7,NaN,1,3
1,NaN,1,3
8,NaN,1,3
1,NaN,1,3
1,0.301766666671028,0,3
1,NaN,1,3
5,NaN,1,3
9,NaN,1,3
4,NaN,1,3
8,2.55339999999887,0,3
2,0.428733333339551,0,3
3,0.39073333332999,0,3
9,NaN,1,3
4,NaN,1,3
5,NaN,1,3
2,0.404733333329204,0,3
8,NaN,1,3
6,0.384749999993801,0,3
4,NaN,1,3
6,0.439750000000458,0,3
3,0.521733333331213,0,3
6,0.490700000000288,0,3
6,0.712700000000041,0,3
2,2.41643333333013,0,3
1,NaN,1,3
5,NaN,1,3
4,NaN,1,3
9,NaN,1,3
8,NaN,1,3
1,NaN,1,3
9,NaN,1,3
2,0.524733333340009,0,3
4,NaN,1,3
8,NaN,1,3
9,0.616699999998673,0,3
3,0.655700000001161,0,3
6,0.498700000000099,0,3
3,0.444733333340992,0,3
1,NaN,1,3
7,NaN,1,3
6,0.432716666669876,0,3
8,NaN,1,3
8,NaN,1,3
2,0.406733333329612,0,3
5,2.22546666665949,0,3
5,NaN,1,3
9,0.608699999999772,0,3
9,NaN,1,3
9,NaN,1,3
5,NaN,1,3
5,NaN,1,3
4,NaN,1,3
6,0.449766666670257,0,3
2,0.457733333329088,0,3
7,NaN,1,3
9,NaN,1,3
1,NaN,1,3
9,NaN,1,3
5,NaN,1,3
7,NaN,1,3
3,0.462700000000041,0,3
4,NaN,1,3
6,0.426733333330048,0,3
6,0.426766666671028,0,3
9,0.417733333330034,0,3
9,1.57456666665894,0,3
6,0.455733333339595,0,3
6,0.424733333339645,0,3
2,0.448766666670053,0,3
2,0.49473333332935,0,3
5,NaN,1,3
2,0.399766666660071,0,3
7,NaN,1,3
4,NaN,1,3
3,0.475733333330936,0,3
2,0.418766666660304,0,3
7,NaN,1,3
1,NaN,1,3
6,0.702666666669757,0,3
5,NaN,1,3
8,NaN,1,3
3,0.387733333330289,0,3
4,NaN,1,3
2,0.378733333331184,0,3
8,NaN,1,3
1,NaN,1,3
6,0.544733333340446,0,3
7,NaN,1,3
8,NaN,1,3
3,0.369733333339354,0,3
2,0.372733333329961,0,3
7,NaN,1,3
6,0.404733333340118,0,3
6,0.41673333332983,0,3
2,0.333800000000338,0,3
1,2.15846666666948,0,3
4,NaN,1,3
2,0.334766666670475,0,3
9,0.30473333333066,0,3
5,NaN,1,3
3,0.414733333329423,0,3
4,NaN,1,3
3,0.405733333329408,0,3
5,NaN,1,3
4,NaN,1,3
9,NaN,1,3
9,NaN,1,3
5,NaN,1,3
1,NaN,1,3
3,0.437700000000405,0,3
7,NaN,1,3
1,NaN,1,3
4,NaN,1,3
1,NaN,1,3
8,NaN,1,3
7,NaN,1,3
5,0.526733333328593,0,3
5,NaN,1,3
3,0.418750000005275,0,3
1,NaN,1,3
8,NaN,1,3
7,NaN,1,3
8,NaN,1,3
1,NaN,1,3
4,NaN,1,3
1,NaN,1,3
9,NaN,1,3
8,NaN,1,3
9,0.512716666665256,0,3
4,NaN,1,3
8,NaN,1,3
9,0.465716666665685,0,3
5,NaN,1,3
6,0.426716666665016,0,3
7,NaN,1,3
2,0.371766666659823,0,3
3,0.396766666661279,0,3
8,NaN,1,3
5,NaN,1,3
3,0.405749999994441,0,3
5,NaN,1,3
5,NaN,1,3
3,0.4087499999996,0,3
1,NaN,1,3
4,NaN,1,3
4,NaN,1,3
6,0.558700000001409,0,3
8,NaN,1,3
4,NaN,1,3
6,0.491766666669719,0,3
8,NaN,1,3
9,0.66673333333074,0,3
6,0.509750000000167,0,3
9,0.992650000005597,0,3
6,0.462716666669621,0,3
3,0.498733333330165,0,3
7,NaN,1,3
1,NaN,1,3
1,NaN,1,3
2,0.49670000000151,0,3
3,0.385749999995824,0,3
4,NaN,1,3
1,NaN,1,3
7,NaN,1,3
7,NaN,1,3
6,0.46671666666407,0,3
2,0.414733333330332,0,3
2,0.388750000000073,0,3
7,NaN,1,3
2,0.433749999994689,0,3
6,0.392716666669912,0,3
6,0.450733333329481,0,3
2,0.461733333329903,0,3
8,2.63341666666565,0,3
5,NaN,1,3
1,NaN,1,3
5,0.18080000000009,0,3
2,0.503700000001118,0,3
9,NaN,1,3
7,NaN,1,3
8,NaN,1,3
9,0.640699999999924,0,3
8,NaN,1,3
7,NaN,1,3
9,1.11866666665992,0,3
8,NaN,1,3
4,NaN,1,3
9,0.495699999999488,0,3
5,2.06351666667069,0,3
8,NaN,1,3
2,0.435733333330063,0,3
5,NaN,1,3
2,0.424733333329641,0,3
1,NaN,1,3
3,0.412733333329015,0,3
9,0.525716666668814,0,3
3,0.405750000000808,0,3
6,0.546750000004977,0,3
4,NaN,1,3
4,NaN,1,3
6,0.371733333335214,0,3
4,NaN,1,3
8,NaN,1,3
3,0.456733333329794,0,3
1,NaN,1,3
4,NaN,1,3
3,0.365716666665321,0,3
5,NaN,1,3
9,NaN,1,3
1,NaN,1,3
1,NaN,1,3
7,NaN,1,3
7,NaN,1,3
8,NaN,1,3
2,0.379733333329568,0,3
9,1.01763333332929,0,3
5,NaN,1,3
3,0.603716666670152,0,3
7,NaN,1,3
2,0.48174999999992,0,3
8,NaN,1,3
4,NaN,1,3
6,0.453733333340097,0,3
1,NaN,1,3
8,NaN,1,3
2,0.554716666665627,0,3
3,0.633700000000317,0,3
9,NaN,1,3
1,NaN,1,3
7,NaN,1,3
7,NaN,1,3
7,NaN,1,3
8,NaN,1,3
7,NaN,1,3
1,NaN,1,3
3,0.354766666665455,0,3
6,0.383749999999964,0,3
2,0.438733333330674,0,3
9,0.457733333334545,0,3
5,NaN,1,3
9,0.395733333334647,0,3
6,0.419733333330441,0,3
4,NaN,1,3
3,0.425716666669359,0,3
6,0.374749999995402,0,3
7,NaN,1,3
7,NaN,1,3
8,NaN,1,3
8,2.69440000000031,0,3
9,2.42843333333531,0,3
4,NaN,1,3
4,NaN,1,3
3,0.394750000004933,0,3
5,NaN,1,3
2,0.296733333335396,0,3
6,0.372766666665484,0,3
8,NaN,1,3
3,0.428716666663604,0,3
4,NaN,1,3
7,NaN,1,3
2,1.2996333333349,0,3
4,NaN,1,3
5,NaN,1,3
6,0.404733333335571,0,3
8,NaN,1,3
5,NaN,1,3
1,NaN,1,3
5,NaN,1,3
5,NaN,1,3
5,NaN,1,3
3,0.438733333330674,0,3
2,0.451733333331504,0,3
9,NaN,1,3
4,NaN,1,3
9,NaN,1,3
3,0.521699999999328,0,3
8,NaN,1,3
1,NaN,1,3
3,0.411733333335178,0,3
5,NaN,1,3
1,NaN,1,3
4,NaN,1,3
7,NaN,1,3
1,NaN,1,3
1,NaN,1,3
9,NaN,1,3
9,0.610666666664656,0,3
2,0.427733333330252,0,3
2,0.465733333334356,0,3
1,NaN,1,3
9,NaN,1,3
8,NaN,1,3
6,0.451733333329685,0,3
3,0.336766666664516,0,3
6,0.443733333334421,0,3
4,NaN,1,3
7,1.50858333333417,0,3
6,0.495733333331373,0,3
2,0.969633333334968,0,3
5,NaN,1,3
4,NaN,1,3
2,0.446700000000419,0,3
4,NaN,1,3
1,NaN,1,3
9,NaN,1,3
7,NaN,1,3
8,2.40946666666423,0,3
3,0.366733333335105,0,3
2,0.432733333329452,0,3
7,NaN,1,3
7,NaN,1,3
2,0.469733333335171,0,3
5,0.407733333335273,0,3
6,0.500716666670087,0,3
8,NaN,1,3
1,NaN,1,3
1,NaN,1,3
2,0.451733333334232,0,3
2,0.515699999999924,0,3
6,NaN,1,3
3,0.40173333333405,0,3
7,NaN,1,3
4,NaN,1,3
3,0.438733333335222,0,3
4,NaN,1,3
2,0.376733333334414,0,3
3,0.330733333335957,0,3
3,0.336733333336269,0,3
1,NaN,1,3
9,2.55040000000008,0,3
4,NaN,1,3
9,NaN,1,3
9,0.499716666665336,0,3
8,NaN,1,3
5,NaN,1,3
5,NaN,1,3
5,NaN,1,3
2,0.532733333335273,0,3
7,NaN,1,3
4,NaN,1,3
2,0.457716666665874,0,3
7,NaN,1,3
9,0.832666666665318,0,3
9,0.486733333334996,0,3
2,0.413733333334676,0,3
7,NaN,1,3
6,0.393749999999272,0,3
5,NaN,1,3
5,NaN,1,3
9,NaN,1,3
8,NaN,1,3
3,0.429733333328841,0,3
7,NaN,1,3
3,0.384750000000167,0,3
5,NaN,1,3
5,NaN,1,3
3,0.370750000000044,0,3
8,NaN,1,3
8,NaN,1,3
4,NaN,1,3
5,NaN,1,3
4,NaN,1,3
6,0.400733333329299,0,3
1,NaN,1,3
1,NaN,1,3
1,NaN,1,3
6,0.454733333335753,0,3
9,NaN,1,3
6,0.396749999999884,0,3
6,0.77568333333511,0,3
6,0.452750000001288,0,3
7,NaN,1,3
2,NaN,1,4
1,NaN,1,4
1,NaN,1,4
3,0.882749999999952,0,4
8,NaN,1,4
3,0.456816666666661,0,4
8,NaN,1,4
9,NaN,1,4
9,NaN,1,4
6,NaN,1,4
6,0.855766666666995,0,4
8,NaN,1,4
2,NaN,1,4
3,0.477799999999974,0,4
7,NaN,1,4
4,NaN,1,4
1,NaN,1,4
2,0.532766666665964,0,4
7,NaN,1,4
7,NaN,1,4
9,NaN,1,4
4,NaN,1,4
3,0.778750000000002,0,4
4,NaN,1,4
1,NaN,1,4
1,NaN,1,4
8,NaN,1,4
8,NaN,1,4
7,NaN,1,4
2,0.658766666666907,0,4
6,0.591766666666047,0,4
4,NaN,1,4
1,NaN,1,4
7,NaN,1,4
9,NaN,1,4
9,NaN,1,4
6,0.471783333333462,0,4
8,NaN,1,4
2,0.47380000000004,0,4
5,NaN,1,4
4,NaN,1,4
5,NaN,1,4
6,0.465799999999945,0,4
3,0.422799999999995,0,4
6,0.424766666666983,0,4
5,NaN,1,4
6,0.405783333333545,0,4
9,NaN,1,4
9,NaN,1,4
7,NaN,1,4
6,0.458799999999997,0,4
5,NaN,1,4
1,NaN,1,4
5,NaN,1,4
7,NaN,1,4
5,3.01641666666706,0,4
5,NaN,1,4
5,NaN,1,4
2,0.513766666667038,0,4
4,NaN,1,4
7,NaN,1,4
9,NaN,1,4
1,NaN,1,4
3,0.4298,0,4
6,0.74074999999948,0,4
3,0.453783333333604,0,4
3,0.487800000000107,0,4
5,NaN,1,4
2,0.396783333333474,0,4
8,NaN,1,4
3,0.40179999999998,0,4
2,0.453800000000001,0,4
2,0.398800000000051,0,4
4,NaN,1,4
4,NaN,1,4
8,NaN,1,4
4,NaN,1,4
7,NaN,1,4
1,NaN,1,4
9,NaN,1,4
8,NaN,1,4
1,NaN,1,4
3,0.38880000000006,0,4
5,NaN,1,4
3,0.362799999999993,0,4
1,NaN,1,4
2,0.426816666666923,0,4
7,NaN,1,4
6,0.509799999999927,0,4
6,0.407799999999952,0,4
5,NaN,1,4
1,NaN,1,4
9,NaN,1,4
6,0.394799999999918,0,4
8,NaN,1,4
4,NaN,1,4
1,NaN,1,4
6,0.584783333333462,0,4
8,NaN,1,4
8,NaN,1,4
3,0.382799999999975,0,4
5,NaN,1,4
5,NaN,1,4
6,0.478766666666957,0,4
2,0.625749999999925,0,4
6,0.419800000000009,0,4
8,NaN,1,4
4,NaN,1,4
6,0.410799999999881,0,4
7,NaN,1,4
5,1.78358333333347,0,4
4,NaN,1,4
4,NaN,1,4
2,0.427783333333082,0,4
5,NaN,1,4
2,0.383766666666929,0,4
9,NaN,1,4
8,NaN,1,4
1,NaN,1,4
3,0.402766666666935,0,4
9,NaN,1,4
3,0.361800000000017,0,4
8,NaN,1,4
9,NaN,1,4
3,0.369799999999941,0,4
7,NaN,1,4
3,0.362833333329945,0,4
7,NaN,1,4
9,NaN,1,4
7,NaN,1,4
4,NaN,1,4
7,NaN,1,4
9,NaN,1,4
6,0.383766666669999,0,4
9,NaN,1,4
1,NaN,1,4
1,NaN,1,4
5,NaN,1,4
9,NaN,1,4
2,0.469800000000077,0,4
7,NaN,1,4
2,0.387833333330036,0,4
7,NaN,1,4
5,NaN,1,4
9,0.348833333329821,0,4
8,NaN,1,4
1,NaN,1,4
8,NaN,1,4
4,NaN,1,4
7,NaN,1,4
4,NaN,1,4
5,NaN,1,4
2,0.38980000000015,0,4
2,0.51279999999997,0,4
6,0.45981666666512,0,4
1,NaN,1,4
4,NaN,1,4
3,0.450783333335039,0,4
3,0.335799999999836,0,4
8,NaN,1,4
2,0.378799999999956,0,4
4,NaN,1,4
2,0.475766666660093,0,4
2,0.367783333329953,0,4
9,NaN,1,4
8,NaN,1,4
7,NaN,1,4
3,0.393800000000056,0,4
9,NaN,1,4
2,0.479783333330033,0,4
2,0.414783333334981,0,4
7,NaN,1,4
4,NaN,1,4
6,0.400766666660047,0,4
6,0.464799999999968,0,4
8,NaN,1,4
1,NaN,1,4
3,0.374816666670085,0,4
5,NaN,1,4
1,NaN,1,4
9,NaN,1,4
6,0.517766666670013,0,4
2,0.515766666670061,0,4
3,0.399799999999914,0,4
8,NaN,1,4
4,NaN,1,4
3,0.400783333329855,0,4
1,NaN,1,4
3,0.401783333334834,0,4
5,NaN,1,4
5,NaN,1,4
1,NaN,1,4
5,NaN,1,4
9,NaN,1,4
7,NaN,1,4
4,NaN,1,4
8,NaN,1,4
9,NaN,1,4
4,NaN,1,4
7,NaN,1,4
4,NaN,1,4
8,NaN,1,4
5,NaN,1,4
1,0.346766666660187,0,4
7,NaN,1,4
4,NaN,1,4
9,NaN,1,4
9,NaN,1,4
5,NaN,1,4
5,NaN,1,4
3,0.387766666669904,0,4
7,NaN,1,4
6,0.368766666670126,0,4
8,NaN,1,4
8,2.018549999995,0,4
5,NaN,1,4
4,NaN,1,4
6,0.371800000000121,0,4
4,NaN,1,4
2,0.380799999999908,0,4
3,0.360783333335121,0,4
2,0.385766666669952,0,4
8,NaN,1,4
9,NaN,1,4
5,NaN,1,4
1,NaN,1,4
7,NaN,1,4
1,NaN,1,4
8,2.95540000000005,0,4
2,0.513766666669881,0,4
6,0.635766666659947,0,4
